sigma0,conservative_temp,absolute_salinity,nitrate,phosphate,oxygen,silicate
23.71,16.659886185030786,32.67347568128338,4.901395736243347,0.6188224611469815,258.40742286250804,4.298110841793359
23.720000000000002,16.60768238542432,32.672209014071655,4.91544654118366,0.6212312529374414,258.6411096694951,4.4039396523250165
23.73,16.555478868844716,32.67094255452511,4.929507083636,0.6236408857371811,258.8747556438241,4.509773097150904
23.740000000000002,16.503275868857816,32.669676464505834,4.943586548597847,0.6260521528359143,259.1083305424962,4.615615547611637
23.75,16.451073619029547,32.668410905875895,4.957694121066658,0.6284658475233508,259.34180412251226,4.72147137504768
23.76,16.39887236619977,32.66714604839704,4.97183897619652,0.6308827640078748,259.57514661577636,4.827344924186211
23.77,16.34667264821249,32.66588222681714,4.986029448720749,0.6333037678131084,259.8083401859028,4.933238307384969
23.78,16.294475403107356,32.664619995660196,5.000271874489124,0.6357298817804877,260.041382051472,5.039148396333504
23.79,16.242281611126216,32.66335993164113,5.014572224011372,0.638162155345644,260.27427052046386,5.145071116961975
23.8,16.190092252510865,32.6621026114749,5.028936467797056,0.6406016379442254,260.50700390085893,5.251002395200208
23.810000000000002,16.137908307503146,32.66084861187642,5.043370576355715,0.643049379011877,260.73958050063715,5.356938156977919
23.82,16.08573075634489,32.659598509560624,5.057880520196894,0.6455064279842438,260.9719986277787,5.462874328224821
23.830000000000002,16.033560579277886,32.658352881242465,5.072472269830153,0.647973834296974,261.20425659026404,5.568806834870738
23.84,15.98139884225832,32.65711232788991,5.087152082279174,0.6504526877397524,261.43635051212794,5.674730737846209
23.85,15.929247168358636,32.65587760797036,5.101928023923643,0.6529443329407343,261.6682622798566,5.780635635554465
23.86,15.877108208073782,32.65464976322595,5.116808865480013,0.6554502137302796,261.89994497502,5.886508999973995
23.87,15.824985956213666,32.65343020318722,5.131803379248912,0.6579717741618704,262.1313126244853,5.9923382983008215
23.880000000000003,15.77288459705818,32.65222038773511,5.146920172623831,0.6605104644610641,262.36227438080505,6.098110144920021
23.89,15.720808628132904,32.65102185263576,5.162166721965642,0.6630677771852546,262.592735127625,6.203805305124966
23.900000000000002,15.668762678386374,32.649836165493085,5.17755002910762,0.6656452224806766,262.8225979730941,6.309402088803433
23.91,15.616751377217389,32.648664894020115,5.1930770942575775,0.6682440828531153,263.05178663227656,6.414876933756316
23.92,15.564779354024662,32.64750960592983,5.208754917623341,0.6708649642249701,263.280286069113,6.520200740110707
23.93,15.512851238206986,32.64637186893524,5.224590499412722,0.6735083472519549,263.5080925881279,6.625343380222164
23.94,15.46097165916308,32.64525325074935,5.240590839833547,0.6761744779381617,263.7352245350121,6.730269497147802
23.95,15.409145246920303,32.64415531923309,5.256762938876857,0.6788629051052967,263.9617657982294,6.834928183486342
23.96,15.357376859613213,32.64307969592799,5.273113717867118,0.6815730679026267,264.1878215087263,6.93926163856239
23.970000000000002,15.305671921431756,32.64202813558567,5.289649902915153,0.6843044532132743,264.4135162366091,7.043202241577599
23.98,15.254035942870958,32.641002413268026,5.306378190368047,0.6870565551982272,264.638977022341,7.146680898451268
23.990000000000002,15.202474434425786,32.64000430403689,5.323305276572901,0.6898288680184758,264.86433090638553,7.249628515102807
24.0,15.150992906591279,32.63903558295415,5.340437857876792,0.6926208858350064,265.0897049292057,7.3519759974514765
24.01,15.0995968698624,32.63809802508165,5.357782630626826,0.6954321028088098,265.3152261312649,7.453654251416686
24.02,15.048291834734199,32.63719340548126,5.375346291170079,0.6982620131008725,265.5410215530264,7.5545941829176995
24.03,14.997083311701633,32.636323499214846,5.393135535853654,0.7011101108721849,265.76721823495336,7.6547266978739215
24.04,14.945976645407212,32.63549002574267,5.411157182600453,0.7039758963522811,265.993940626372,7.753984440742129
24.05,14.894975551702295,32.634694155866484,5.429419246979557,0.7068589501540058,266.22128649456846,7.852317256695786
24.060000000000002,14.844082378996506,32.63393659783028,5.447930756794751,0.7097589333150276,266.44933029825324,7.949689626280643
24.07,14.79329939727989,32.6332180332433,5.466700798617864,0.7126755119994336,266.6781451093557,8.046066888736528
24.080000000000002,14.742628876542458,32.63253914371482,5.485738459020746,0.7156083523713138,266.9078039998047,8.141414383303369
24.09,14.692073123964779,32.63190061849769,5.505053116401221,0.7185571311375746,267.1383790479407,8.235697449220963
24.1,14.641635043818301,32.63130326964611,5.524658823121125,0.7215216929811216,267.3699265597155,8.32888268917342
24.11,14.591319225640316,32.63074825652259,5.544579112749591,0.7245022031234623,267.60246780847035,8.420963777142177
24.12,14.541133004130769,32.630237293589076,5.56484696644451,0.727499131803245,267.8359810302163,8.511983684286001
24.130000000000003,14.491084427877244,32.629772229480885,5.585497747209986,0.7305130311937974,268.07043584532533,8.602002918560931
24.14,14.441181889359216,32.62935497273561,5.606568287339631,0.7335445222941998,268.30579629183734,8.691092300825222
24.150000000000002,14.391434669318027,32.628987598646184,5.628100024485326,0.736594652522651,268.5419968203903,8.779338783907274
24.16,14.341852485386006,32.62867228447103,5.650137447792298,0.7396648339998537,268.7789485291566,8.86683319359517
24.17,14.292443120545741,32.62841115568011,5.67272517424099,0.7427564945109699,269.01658805571384,8.953650802277098
24.18,14.243210584235245,32.62820575941503,5.69590782081181,0.7458710618411577,269.2549434038298,9.039835365926589
24.19,14.194157621949708,32.628057301634655,5.719730004485197,0.7490099637755798,269.4940857534787,9.125419707321859
24.2,14.145286963837654,32.62796698388808,5.74423634224156,0.7521746280993944,269.73408683165127,9.21043651580797
24.21,14.096601341660051,32.627936008057496,5.76947145106134,0.7553664825977637,269.9750182932495,9.294918480730097
