sigma0,conservative_temp,absolute_salinity,nitrate,phosphate,oxygen,silicate
23.740000000000002,24.7989898394689,35.609329025662696,0.07800984316822861,0.09578348888316243,211.80165457539573,0.4854480270512653
23.750000000000004,24.768293349826283,35.61078488131482,0.07748185414216356,0.09587054205431114,211.93268691987473,0.4844763422305762
23.76,24.737596606649575,35.61224070161797,0.07695395488378702,0.0959576260856891,212.06372504717257,0.4835047918668524
23.770000000000003,24.70689945183079,35.61369646239644,0.07642618627045278,0.09604476290905177,212.19477210513585,0.48253358305802146
23.78,24.67620159973179,35.615152105940396,0.07589852271130962,0.09613200983643314,212.3258307624718,0.4815639014179134
23.790000000000003,24.64550270755496,35.6166075595099,0.0753709088242591,0.09621944003741292,212.45690347313592,0.48059737113407935
23.8,24.614802432233127,35.618062750294136,0.07484328908667884,0.09630712675637049,212.5879926900708,0.47963561846281594
23.810000000000002,24.584100430699053,35.61951760548228,0.07431560797594562,0.09639514323768529,212.71910086621912,0.4786802696604184
23.82,24.553396359885564,35.6209720522635,0.07378780996943701,0.09648356272573667,212.8502304545233,0.47773295098318336
23.830000000000002,24.522689875648464,35.622426017489744,0.0732598394956013,0.09657245834708093,212.98138388736947,0.4767952980982463
23.840000000000003,24.491980541860908,35.62387940110261,0.07273162091495192,0.09666189634432008,213.1125615411781,0.4758696659205155
23.85,24.46126756123984,35.625331994514454,0.07220392479019025,0.09675196090250064,213.2437545809545,0.4749597529026993
23.860000000000003,24.430549709416272,35.62678344593272,0.07167961041083852,0.09684277545222945,213.37494383299054,0.4740694541917024
23.87,24.399825693029214,35.62823337974478,0.07116189705488327,0.0969344675776436,213.50610851348787,0.47320263290167935
23.880000000000003,24.369094218717628,35.629681420337924,0.07065400400031017,0.09702716486288018,213.63722783864833,0.4723631521467834
23.89,24.338353993120535,35.63112719209951,0.07015915052510575,0.09712099489207628,213.7682810246736,0.47155487504116933
23.900000000000002,24.30760372287689,35.63257031941684,0.06968055590725579,0.097216085249369,213.89924728776552,0.4707816646989905
23.910000000000004,24.27684211532784,35.63401042706131,0.06922143646357413,0.09731256384854683,214.0301057832073,0.4700473702915292
23.92,24.246067905110138,35.63544715473371,0.06878489339518924,0.0974105714185927,214.16083329807662,0.46935529896072564
23.930000000000003,24.215279859449247,35.63688016041472,0.0683738862749254,0.09751026539629283,214.2914034935938,0.4687080512185832
23.94,24.18447652080146,35.638309017381836,0.06799207776029087,0.09761181288953664,214.42178434852377,0.4681078787306146
23.950000000000003,24.153656039184053,35.63973315271132,0.06764446294924226,0.09771540007888344,214.55193247021586,0.4675564175777834
23.96,24.12281652059775,35.64115197795291,0.06733609649629062,0.097821232944631,214.6818011280464,0.46705494820104443
23.970000000000002,24.09195606346639,35.642564902566676,0.06707187313293562,0.09792954654081591,214.8113404920369,0.46660427792444825
23.98,24.061072765479917,35.643971335810306,0.06685667209968708,0.09804057873771052,214.94050043198868,0.46620516824343705
23.990000000000002,24.030164838608737,35.64537073325879,0.06669530223368535,0.09815456488525018,215.0692299815268,0.46585849150997694
24.000000000000004,23.999231211445462,35.6467628397141,0.06659207879399762,0.09827172688949028,215.19747152603674,0.46556559967805655
24.01,23.968271260787912,35.64814757811735,0.06655102647170132,0.09839233606737836,215.32516061369714,0.4653282278485574
24.020000000000003,23.9372845514713,35.649524945744425,0.0665761572707372,0.0985167518353794,215.45222617949713,0.4651487142389352
24.03,23.9062706018254,35.65089491883758,0.06667147178116525,0.09864533283207975,215.57859552524368,0.4650304582916695
24.040000000000003,23.875228842788687,35.65225743626037,0.0668409591791648,0.09877842149247971,215.70419539925683,0.46497782730634596
24.05,23.84415870150006,35.65361243525119,0.0670886081446589,0.09891635954707576,215.82895252579178,0.4649952306632965
24.060000000000002,23.813059605098378,35.65495985304842,0.06741840735757099,0.09905948872636458,215.95279362910392,0.4650870777428532
24.07,23.781930980722535,35.656299626890444,0.06783434549782409,0.09920815076084268,216.07564543344844,0.46525777792534795
24.080000000000002,23.750772245289266,35.65763168884054,0.06834038805917614,0.09936269446757232,216.19743384384984,0.46551172707370947
24.090000000000003,23.719582740167482,35.65895593271454,0.06894032917512558,0.09952352103776503,216.31807871070373,0.46585322114880484
24.1,23.68836177286533,35.660272235185715,0.06963788617499585,0.09969105513688102,216.43749717070338,0.4662865113351017
24.110000000000003,23.657108650109738,35.66158047254457,0.07043677603507541,0.0998657211844824,216.5556063707759,0.46681584858161845
24.12,23.625822630545144,35.66288049772667,0.07134071644713715,0.10004791600785666,216.67232524002154,0.46744548196185487
24.130000000000003,23.59450289131272,35.664172124079265,0.072353426315751,0.1002379896634711,216.78757572844805,0.46817965737017914
24.14,23.56314860622477,35.66545516246397,0.07347861418124618,0.1004362869117766,216.90128006669656,0.4690225899941077
24.150000000000002,23.5317590174594,35.666729443923565,0.0747198315106557,0.10064314105515787,217.01336030128533,0.4699780409842883
24.160000000000004,23.50033342955131,35.66799481398241,0.07608045910434094,0.1008588758984155,217.123737333141,0.4710495953756718
24.17,23.468871170172587,35.66925111620463,0.07756376325058584,0.10108381350322185,217.23232981174596,0.47224121749053366
24.180000000000003,23.437371568900733,35.67049819314318,0.07917299076090202,0.10131827504480133,217.33905615924172,0.47355690346413953
24.19,23.405833919703017,35.67173585934739,0.08091117677981709,0.1015625474193957,217.44383777893688,0.4749997902555648
24.200000000000003,23.374257474188042,35.67296389210703,0.08278104923644435,0.10181686679045539,217.54659994279078,0.47657185617243286
24.21,23.34264148061713,35.67418206550181,0.08478530779929012,0.10208146462260027,217.64726827435297,0.47827498933580515
