sigma0,conservative_temp,absolute_salinity,nitrate,phosphate,oxygen,silicate
22.820000000000004,28.883069059137757,36.112446849258035,0.04372109193973254,0.18845721812387367,201.11999822678453,0.8624583668120817
22.830000000000002,28.86596586068782,36.12054466612817,0.044041907598817966,0.18849127577183855,201.17690710207225,0.8574369502287714
22.840000000000003,28.84886579071512,36.128539252405794,0.0443840239108551,0.1885402142990993,201.2308567597703,0.8524871185116132
22.85,28.831769582161737,36.13643342373557,0.044749299218493084,0.18860462891410085,201.28175735081368,0.8476246786824488
22.860000000000003,28.814676847339744,36.14422953455789,0.04513973114497843,0.18868506225453258,201.32954996153927,0.8428653475818781
22.87,28.79758577285094,36.15192935221227,0.04555731809447358,0.18878210292404388,201.37419371245142,0.8382244324380403
22.880000000000003,28.780493100847913,36.15953405059078,0.04600405502826157,0.1888963709697978,201.41565682577433,0.8337168544888734
22.89,28.76339485749141,36.16704451126792,0.04648204537562231,0.18902842637756156,201.45391657089135,0.8293573929622227
22.900000000000002,28.74628685995589,36.17446154506676,0.046993513200316195,0.1891787916656613,201.48894516464793,0.8251604062232905
22.910000000000004,28.729164955154435,36.18178603572294,0.04754062658908165,0.18934799807409677,201.52072366578568,0.8211386049481061
22.92,28.71202473725474,36.18901879954653,0.048125362195990756,0.18953659017565178,201.54924328242862,0.8173033542635316
22.930000000000003,28.69486021088055,36.19615997078088,0.04874960416062054,0.18974498751662852,201.57448032193497,0.813665236649758
22.94,28.677664023923583,36.20320911861516,0.049415524387696405,0.18997343468871628,201.5963976735867,0.810233931474463
22.950000000000003,28.660428484685358,36.21016568649138,0.05012559792103789,0.1902221074106745,201.614949901966,0.8070187511046361
22.96,28.64314566606671,36.21702902877064,0.05088219647275206,0.1904911739835699,201.63009438541462,0.8040287287216172
22.970000000000002,28.625807294716978,36.223798349269124,0.05168780516731246,0.19078073113033067,201.6418013223355,0.8012730348503662
22.98,28.60840369072099,36.23047222086059,0.05254500808778623,0.19109079065138898,201.65010017683878,0.7987612655203751
22.990000000000002,28.590924158593197,36.237048755515666,0.0534563041348867,0.1914212951081919,201.6550393718797,0.7965029742073753
23.000000000000004,28.573356525449412,36.243525386889864,0.05442407283315718,0.19177199201376155,201.65666627075476,0.7945060895569506
23.01,28.555686781106267,36.24989870449911,0.05545051132544395,0.19214234071628192,201.65510543417855,0.7927759012376303
23.020000000000003,28.537901228713793,36.25616540351916,0.05653719528391498,0.19253171677819222,201.65056086342673,0.7913147936286031
23.03,28.519987858639382,36.26232287673339,0.057685048125915836,0.19293951455194344,201.64327811576908,0.7901185461925888
23.040000000000003,28.501935143215327,36.26836868914841,0.05889505017648824,0.19336505324561376,201.6335111582726,0.7891785354874747
23.05,28.48373142759838,36.27430031664409,0.060168221392997025,0.19380754196627975,201.6215063121947,0.7884851364532586
23.060000000000002,28.46536503796438,36.28011519613875,0.061505475216479984,0.1942661010410037,201.6074965557344,0.7880279050259685
23.070000000000004,28.446823964447546,36.28581057695502,0.06290728291342107,0.19473964443930966,201.59170002555257,0.7877961462498596
23.080000000000002,28.4280955820054,36.29138338774273,0.06437391325539422,0.19522689996419715,201.5743694014979,0.7877783415071485
23.090000000000003,28.409169235825384,36.296831363715185,0.06590541075262937,0.19572667073160957,201.55582196578345,0.7879598794796248
23.1,28.39003467572739,36.3021523784383,0.06750162610558977,0.1962377262551806,201.53639007951895,0.7883246875728084
23.110000000000003,28.37068101957609,36.307343959786934,0.06916213880116914,0.1967587587910693,201.5164013303704,0.7888572994414939
23.12,28.351098152730792,36.31240389029065,0.07088577936681861,0.19728796761859768,201.49620181033455,0.7895445819616205
