22.35,26.719,34.394,215.51,2.8067,1.6931,0.36514,26.746,11.35
22.36,26.687,34.394,215.48,2.816,1.7207,0.36739,26.714,11.565
22.37,26.656,34.394,215.45,2.8251,1.7483,0.36965,26.683,11.792
22.38,26.624,34.394,215.41,2.8341,1.776,0.37191,26.65,12.031
22.39,26.591,34.394,215.37,2.843,1.8038,0.3742,26.618,12.281
22.4,26.558,34.393,215.33,2.8519,1.8316,0.37649,26.585,12.543
22.41,26.525,34.393,215.29,2.8607,1.8596,0.3788,26.552,12.815
22.42,26.491,34.392,215.25,2.8694,1.8876,0.38112,26.518,13.097
22.43,26.457,34.391,215.2,2.878,1.9159,0.38346,26.484,13.389
22.44,26.423,34.39,215.14,2.8866,1.9443,0.38582,26.45,13.688
22.45,26.389,34.389,215.09,2.8951,1.9729,0.3882,26.415,13.995
22.46,26.354,34.388,215.02,2.9036,2.0018,0.39059,26.38,14.307
22.47,26.319,34.387,214.95,2.9121,2.0309,0.39301,26.345,14.625
22.48,26.284,34.385,214.87,2.9205,2.0603,0.39545,26.31,14.947
22.49,26.248,34.384,214.79,2.9288,2.09,0.39792,26.274,15.272
22.5,26.212,34.382,214.7,2.9372,2.12,0.40041,26.239,15.6
22.51,26.177,34.381,214.6,2.9455,2.1503,0.40293,26.203,15.929
22.52,26.141,34.379,214.49,2.9539,2.181,0.40548,26.167,16.259
22.53,26.105,34.377,214.37,2.9622,2.2122,0.40805,26.131,16.588
22.54,26.069,34.376,214.24,2.9705,2.2437,0.41066,26.095,16.915
22.55,26.032,34.374,214.1,2.9788,2.2757,0.41329,26.058,17.24
22.56,25.996,34.373,213.95,2.9871,2.3081,0.41596,26.022,17.562
22.57,25.96,34.371,213.78,2.9955,2.3411,0.41867,25.986,17.88
22.58,25.924,34.369,213.61,3.0039,2.3745,0.42141,25.95,18.194
22.59,25.887,34.368,213.42,3.0123,2.4086,0.42419,25.913,18.504
22.6,25.851,34.366,213.22,3.0207,2.4431,0.427,25.877,18.81
22.61,25.815,34.364,213.01,3.0292,2.4781,0.42985,25.84,19.111
22.62,25.778,34.362,212.79,3.0377,2.5136,0.43273,25.804,19.408
22.63,25.742,34.361,212.56,3.0463,2.5494,0.43564,25.768,19.701
